x position,y position,Simulation Output (V),Analytical Output (V),Absolure error (%),Relative error (%)
0.8367346938775511,0.3877551020408163,0.19633999525892892,0.20839956140723695,0.01,6.14
0.8367346938775511,0.42857142857142855,0.11844646333229528,0.12476094144446645,0.01,5.33
0.8367346938775511,0.46938775510204084,0.030566219108626357,0.032758459485418556,0.0,7.17
0.8367346938775511,0.5102040816326531,-0.06419714004625585,-0.06760788446990629,0.0,5.31
0.8775510204081632,-0.46938775510204084,0.0907308862231875,0.09575941996957023,0.01,5.54
0.8775510204081632,-0.42857142857142855,0.18101815901408075,0.19224982787784017,0.01,6.2
0.8775510204081632,-0.3877551020408163,0.26352116531102804,0.2799683805217215,0.02,6.24
0.8775510204081632,-0.3469387755102041,0.3402280559519236,0.3589150779012145,0.02,5.49
0.8775510204081632,-0.30612244897959184,0.4048727460551473,0.42908992001631946,0.02,5.98
0.8775510204081632,-0.2653061224489796,0.4648573687307163,0.49049290686703667,0.03,5.51
0.8775510204081632,-0.22448979591836735,0.5140867357958548,0.5431240384533655,0.03,5.65
0.8775510204081632,-0.1836734693877551,0.558788794834854,0.5869833147753062,0.03,5.05
0.8775510204081632,-0.14285714285714285,0.589314339551506,0.6220707358328587,0.03,5.56
0.8775510204081632,-0.10204081632653061,0.6151024853579392,0.6483863016260232,0.03,5.41
0.8775510204081632,-0.061224489795918366,0.629403868350379,0.6659300121547995,0.04,5.8
0.8775510204081632,-0.02040816326530612,0.6374795813007956,0.6747018674191875,0.04,5.84
0.8775510204081632,0.02040816326530612,0.6386982045790787,0.6747018674191875,0.04,5.64
0.8775510204081632,0.061224489795918366,0.6264898200811448,0.6659300121547995,0.04,6.3
0.8775510204081632,0.10204081632653061,0.6127917020820999,0.6483863016260232,0.04,5.81
0.8775510204081632,0.14285714285714285,0.5882313616524155,0.6220707358328587,0.03,5.75
0.8775510204081632,0.1836734693877551,0.554973620751386,0.5869833147753062,0.03,5.77
0.8775510204081632,0.22448979591836735,0.5144123301555878,0.5431240384533655,0.03,5.58
0.8775510204081632,0.2653061224489796,0.4623463148533521,0.49049290686703667,0.03,6.09
0.8775510204081632,0.30612244897959184,0.40546988921229293,0.42908992001631946,0.02,5.83
0.8775510204081632,0.3469387755102041,0.34141911101235023,0.3589150779012145,0.02,5.12
0.8775510204081632,0.3877551020408163,0.2666310243234445,0.2799683805217215,0.01,5.0
0.8775510204081632,0.42857142857142855,0.17927093722182458,0.19224982787784017,0.01,7.24
0.8775510204081632,0.46938775510204084,0.08913665678812606,0.09575941996957023,0.01,7.43
0.9183673469387755,-0.3877551020408163,0.33841731120894347,0.36030905490059423,0.02,6.47
0.9183673469387755,-0.3469387755102041,0.419364104574197,0.44292769169308693,0.02,5.62
0.9183673469387755,-0.30612244897959184,0.4869485930063296,0.5163664799530808,0.03,6.04
0.9183673469387755,-0.2653061224489796,0.5483828035732886,0.5806254196805753,0.03,5.88
0.9183673469387755,-0.22448979591836735,0.6025179321399105,0.6357045108755707,0.03,5.51
0.9183673469387755,-0.1836734693877551,0.6436420179069156,0.6816037535380667,0.04,5.9
0.9183673469387755,-0.14285714285714285,0.677751171518267,0.7183231476680635,0.04,5.99
0.9183673469387755,-0.10204081632653061,0.7040085656266049,0.7458626932655611,0.04,5.95
0.9183673469387755,-0.061224489795918366,0.7224995526340634,0.7642223903305596,0.04,5.77
0.9183673469387755,-0.02040816326530612,0.7313390379154888,0.7734022388630588,0.04,5.75
0.9183673469387755,0.02040816326530612,0.735402184440167,0.7734022388630588,0.04,5.17
0.9183673469387755,0.061224489795918366,0.7232596896865705,0.7642223903305596,0.04,5.66
0.9183673469387755,0.10204081632653061,0.7046890858216801,0.7458626932655611,0.04,5.84
0.9183673469387755,0.14285714285714285,0.6789373295862698,0.7183231476680635,0.04,5.8
0.9183673469387755,0.1836734693877551,0.6439823823285865,0.6816037535380667,0.04,5.84
0.9183673469387755,0.22448979591836735,0.6026071678285047,0.6357045108755707,0.03,5.49
0.9183673469387755,0.2653061224489796,0.5490090568123785,0.5806254196805753,0.03,5.76
0.9183673469387755,0.30612244897959184,0.4882791136421566,0.5163664799530808,0.03,5.75
0.9183673469387755,0.3469387755102041,0.41775473626746934,0.44292769169308693,0.03,6.03
0.9183673469387755,0.3877551020408163,0.33798930343392475,0.36030905490059423,0.02,6.6
0.9591836734693877,-0.2653061224489796,0.6360124362002404,0.6799377810266132,0.04,6.91
0.9591836734693877,-0.22448979591836735,0.694818145904181,0.7374648318302747,0.04,6.14
0.9591836734693877,-0.1836734693877551,0.7409728541347952,0.7854040408333263,0.04,6.0
0.9591836734693877,-0.14285714285714285,0.7779094686391166,0.8237554080357674,0.05,5.89
0.9591836734693877,-0.10204081632653061,0.8050597234350846,0.8525189334375982,0.05,5.9
0.9591836734693877,-0.061224489795918366,0.8243299519471927,0.8716946170388188,0.05,5.75
0.9591836734693877,-0.02040816326530612,0.8337299187535535,0.881282458839429,0.05,5.7
0.9591836734693877,0.02040816326530612,0.8333715936669437,0.881282458839429,0.05,5.75
0.9591836734693877,0.061224489795918366,0.8225113836185669,0.8716946170388188,0.05,5.98
0.9591836734693877,0.10204081632653061,0.806905811917801,0.8525189334375982,0.05,5.65
0.9591836734693877,0.14285714285714285,0.7766660448282845,0.8237554080357674,0.05,6.06
0.9591836734693877,0.1836734693877551,0.7404845404396347,0.7854040408333263,0.04,6.07
0.9591836734693877,0.22448979591836735,0.693930394178489,0.7374648318302747,0.04,6.27
0.9591836734693877,0.2653061224489796,0.6363999450709925,0.6799377810266132,0.04,6.84
